,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,1.,0.0000,0.0000,0.0000,0.0000,0.0000,1.
DCC_joint,nan,-0.176,-,1.,0.0000,0.0000,0.0000,0.0000,0.0000,0.8146
DCC_bivariate_loop,nan,-1.0275,-1.0885,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.1389
SW_cross_validated,nan,-8.5099,-11.0662,-9.4657,-,0.0000,0.0000,0.0332,1.,0.0000
SW_15,nan,-25.6426,-34.565,-31.8519,-25.1583,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-17.4484,-23.1502,-21.0133,-12.9244,12.125,-,0.0000,0.0000,0.0000
SW_60,nan,-11.0067,-13.9503,-12.3878,-3.9574,18.6656,7.7501,-,0.2301,0.0000
SW_120,nan,-8.143,-10.0355,-8.7043,-0.3997,20.7451,10.5679,3.0846,-,0.0000
sFC,nan,1.9403,2.4932,3.3142,11.168,28.9,20.4027,13.5984,10.5561,-
