,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-2.19,-0.84,0.98,15.37,10.39,6.09,3.02,-1.76
DCC_joint,,-2.19,,1.18,3.42,17.42,12.72,8.52,5.12,0.48
DCC_bivariate_loop,,-0.84,1.18,,1.80,15.31,10.51,6.50,3.62,-0.76
SW_cross_validated,,0.98,3.42,1.80,,15.51,10.33,5.68,2.35,-2.96
SW_15,,15.37,17.42,15.31,15.51,,-6.26,-10.74,-12.08,-17.20
SW_30,,10.39,12.72,10.51,10.33,-6.26,,-4.87,-6.81,-12.44
SW_60,,6.09,8.52,6.50,5.68,-10.74,-4.87,,-2.54,-8.17
SW_120,,3.02,5.12,3.62,2.35,-12.08,-6.81,-2.54,,-4.75
sFC,,-1.76,0.48,-0.76,-2.96,-17.20,-12.44,-8.17,-4.75,
