,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-2.61,-2.43,-0.92,3.22,-0.04,-1.37,-1.12,10.71
DCC_joint,,-2.61,,2.03,3.88,14.08,5.70,2.14,3.20,178.47
DCC_bivariate_loop,,-2.43,2.03,,3.45,13.71,5.31,1.77,2.78,211.19
SW_cross_validated,,-0.92,3.88,3.45,,7.55,1.55,-0.84,-0.38,28.32
SW_15,,3.22,14.08,13.71,7.55,,-5.75,-7.64,-7.77,16.79
SW_30,,-0.04,5.70,5.31,1.55,-5.75,,-2.22,-1.89,24.15
SW_60,,-1.37,2.14,1.77,-0.84,-7.64,-2.22,,0.48,24.41
SW_120,,-1.12,3.20,2.78,-0.38,-7.77,-1.89,0.48,,27.63
sFC,,10.71,178.47,211.19,28.32,16.79,24.15,24.41,27.63,
