,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,1.00,2.94,4.20,2.34,7.04,12.15,10.86
DCC_bivariate_loop,,,1.00,,2.21,3.48,1.43,9.36,15.38,14.20
SW_cross_validated,,,2.94,2.21,,0.71,1.08,9.97,14.58,13.48
SW_15,,,4.20,3.48,0.71,,2.20,13.98,20.39,19.56
SW_30,,,2.34,1.43,1.08,2.20,,11.91,18.61,17.67
SW_60,,,7.04,9.36,9.97,13.98,11.91,,8.95,6.80
SW_120,,,12.15,15.38,14.58,20.39,18.61,8.95,,4.93
sFC,,,10.86,14.20,13.48,19.56,17.67,6.80,4.93,
