,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-1.13,-0.64,1.51,14.41,9.53,5.14,2.08,-0.94
DCC_joint,,-1.13,,0.55,2.52,14.46,9.85,5.86,2.76,0.25
DCC_bivariate_loop,,-0.64,0.55,,2.17,15.08,10.30,5.86,2.49,-0.32
SW_cross_validated,,1.51,2.52,2.17,,13.08,7.94,3.58,1.13,-2.44
SW_15,,14.41,14.46,15.08,13.08,,-6.70,-10.29,-7.71,-15.10
SW_30,,9.53,9.85,10.30,7.94,-6.70,,-4.46,-3.66,-10.39
SW_60,,5.14,5.86,5.86,3.58,-10.29,-4.46,,-1.05,-6.05
SW_120,,2.08,2.76,2.49,1.13,-7.71,-3.66,-1.05,,-2.67
sFC,,-0.94,0.25,-0.32,-2.44,-15.10,-10.39,-6.05,-2.67,
