,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,0.58,19.82,29.03,18.13,25.78,19.35,1.19
DCC_bivariate_loop,,,0.58,,17.90,27.97,17.13,23.73,18.12,0.39
SW_cross_validated,,,19.82,17.90,,16.36,4.12,6.57,3.85,-20.12
SW_15,,,29.03,27.97,16.36,,-11.09,-11.49,-12.04,-29.10
SW_30,,,18.13,17.13,4.12,-11.09,,1.08,-0.50,-18.04
SW_60,,,25.78,23.73,6.57,-11.49,1.08,,-1.75,-26.25
SW_120,,,19.35,18.12,3.85,-12.04,-0.50,-1.75,,-19.34
sFC,,,1.19,0.39,-20.12,-29.10,-18.04,-26.25,-19.34,
