,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,3.73,7.13,4.70,5.02,7.05,7.41,0.46,0.06
DCC_joint,,3.73,,2.34,2.15,2.00,3.83,3.66,2.93,3.89
DCC_bivariate_loop,,7.13,2.34,,0.54,0.18,2.09,1.74,5.76,7.49
SW_cross_validated,,4.70,2.15,0.54,,0.33,1.16,0.81,4.23,4.76
SW_15,,5.02,2.00,0.18,0.33,,1.62,1.27,4.41,5.12
SW_30,,7.05,3.83,2.09,1.16,1.62,,0.45,6.32,7.19
SW_60,,7.41,3.66,1.74,0.81,1.27,0.45,,6.48,7.61
SW_120,,0.46,2.93,5.76,4.23,4.41,6.32,6.48,,0.46
sFC,,0.06,3.89,7.49,4.76,5.12,7.19,7.61,0.46,
