,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,0.12,1.86,4.09,1.65,3.84,4.37,1.87
DCC_bivariate_loop,,,0.12,,1.79,4.05,1.56,3.79,4.33,1.79
SW_cross_validated,,,1.86,1.79,,0.93,0.69,0.79,1.69,0.45
SW_15,,,4.09,4.05,0.93,,2.36,0.20,1.18,1.93
SW_30,,,1.65,1.56,0.69,2.36,,2.14,3.00,0.30
SW_60,,,3.84,3.79,0.79,0.20,2.14,,1.32,1.72
SW_120,,,4.37,4.33,1.69,1.18,3.00,1.32,,2.65
sFC,,,1.87,1.79,0.45,1.93,0.30,1.72,2.65,
