,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,2.32,13.34,47.22,24.34,14.33,9.40,-5.13
DCC_bivariate_loop,,,2.32,,11.09,44.45,21.76,11.82,7.07,-7.49
SW_cross_validated,,,13.34,11.09,,29.88,8.85,-0.45,-4.26,-18.52
SW_15,,,47.22,44.45,29.88,,-23.88,-34.43,-36.24,-54.43
SW_30,,,24.34,21.76,8.85,-23.88,,-10.48,-14.02,-30.56
SW_60,,,14.33,11.82,-0.45,-34.43,-10.48,,-4.25,-20.18
SW_120,,,9.40,7.07,-4.26,-36.24,-14.02,-4.25,,-14.70
sFC,,,-5.13,-7.49,-18.52,-54.43,-30.56,-20.18,-14.70,
