,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.35,1.07,0.28,1.47,2.11,1.68,0.89,0.97
DCC_joint,,0.35,,4.57,0.78,6.30,7.05,7.93,2.68,3.69
DCC_bivariate_loop,,1.07,4.57,,0.73,1.09,2.59,1.75,6.67,7.47
SW_cross_validated,,0.28,0.78,0.73,,1.15,1.83,1.36,1.35,1.44
SW_15,,1.47,6.30,1.09,1.15,,1.72,0.61,8.76,9.91
SW_30,,2.11,7.05,2.59,1.83,1.72,,1.32,8.96,9.70
SW_60,,1.68,7.93,1.75,1.36,0.61,1.32,,11.06,12.96
SW_120,,0.89,2.68,6.67,1.35,8.76,8.96,11.06,,0.62
sFC,,0.97,3.69,7.47,1.44,9.91,9.70,12.96,0.62,
