,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,20.38,6.40,18.62,32.19,23.02,16.47,20.34,27.99
DCC_joint,,20.38,,10.69,3.01,18.07,5.44,2.72,4.10,7.04
DCC_bivariate_loop,,6.40,10.69,,8.87,23.41,13.97,7.97,12.38,16.04
SW_cross_validated,,18.62,3.01,8.87,,20.68,8.20,0.20,6.43,11.31
SW_15,,32.19,18.07,23.41,20.68,,12.33,18.89,11.85,15.25
SW_30,,23.02,5.44,13.97,8.20,12.33,,7.35,0.60,0.54
SW_60,,16.47,2.72,7.97,0.20,18.89,7.35,,5.95,9.01
SW_120,,20.34,4.10,12.38,6.43,11.85,0.60,5.95,,0.28
sFC,,27.99,7.04,16.04,11.31,15.25,0.54,9.01,0.28,
