,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0474,0.0850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0217
DCC_joint,nan,-3.798,-,1.,0.0001,0.0000,0.0000,0.0000,0.0000,1.
DCC_bivariate_loop,nan,-3.5358,-0.7254,-,0.0070,0.0000,0.0000,0.0000,0.0000,1.
SW_cross_validated,nan,-11.7451,-6.8714,-4.6589,-,0.0000,0.0000,0.0000,0.0000,0.0000
SW_15,nan,-66.5661,-55.6796,-44.3776,-48.6025,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-37.3672,-30.8771,-24.9732,-24.7146,19.1357,-,0.0000,0.0000,0.0000
SW_60,nan,-22.2634,-17.5235,-14.0313,-11.7154,30.2796,10.9812,-,0.1242,0.0000
SW_120,nan,-17.216,-13.1371,-10.4688,-7.5536,33.141,14.1668,3.3649,-,0.0000
sFC,nan,-4.1495,0.0424,0.7877,7.3898,58.8744,32.3975,18.3514,13.7291,-
