,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-0.28,-0.18,2.09,9.11,5.24,2.52,1.32,-4.44
DCC_joint,,-0.28,,0.30,3.59,30.04,14.19,6.77,4.20,-12.95
DCC_bivariate_loop,,-0.18,0.30,,3.44,28.58,13.61,6.40,3.85,-12.78
SW_cross_validated,,2.09,3.59,3.44,,8.08,3.31,0.02,-1.49,-8.74
SW_15,,9.11,30.04,28.58,8.08,,-9.40,-15.25,-20.11,-43.07
SW_30,,5.24,14.19,13.61,3.31,-9.40,,-5.62,-8.79,-24.49
SW_60,,2.52,6.77,6.40,0.02,-15.25,-5.62,,-2.61,-16.39
SW_120,,1.32,4.20,3.85,-1.49,-20.11,-8.79,-2.61,,-14.79
sFC,,-4.44,-12.95,-12.78,-8.74,-43.07,-24.49,-16.39,-14.79,
