,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-1.35,-1.23,-0.10,10.23,4.19,0.66,-0.31,7.22
DCC_joint,,-1.35,,0.24,1.59,21.31,10.08,3.03,1.08,13.37
DCC_bivariate_loop,,-1.23,0.24,,1.43,21.35,9.97,2.86,0.94,13.29
SW_cross_validated,,-0.10,1.59,1.43,,13.26,5.51,0.94,-0.26,8.97
SW_15,,10.23,21.31,21.35,13.26,,-10.81,-13.92,-11.83,-3.47
SW_30,,4.19,10.08,9.97,5.51,-10.81,,-5.07,-5.10,5.19
SW_60,,0.66,3.03,2.86,0.94,-13.92,-5.07,,-1.11,8.88
SW_120,,-0.31,1.08,0.94,-0.26,-11.83,-5.10,-1.11,,8.30
sFC,,7.22,13.37,13.29,8.97,-3.47,5.19,8.88,8.30,
