,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,0.20,5.10,11.11,7.67,5.47,4.58,0.89
DCC_bivariate_loop,,,0.20,,4.83,10.74,7.35,5.19,4.36,1.07
SW_cross_validated,,,5.10,4.83,,5.80,2.36,0.26,0.15,5.72
SW_15,,,11.11,10.74,5.80,,3.58,5.65,4.90,11.42
SW_30,,,7.67,7.35,2.36,3.58,,2.14,1.89,8.16
SW_60,,,5.47,5.19,0.26,5.65,2.14,,0.07,6.07
SW_120,,,4.58,4.36,0.15,4.90,1.89,0.07,,5.17
sFC,,,0.89,1.07,5.72,11.42,8.16,6.07,5.17,
