,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.92,1.20,2.96,14.04,9.32,5.72,3.85,0.97
DCC_joint,,0.92,,0.30,2.05,13.54,8.55,4.78,2.90,0.07
DCC_bivariate_loop,,1.20,0.30,,1.71,12.92,8.01,4.33,2.52,0.23
SW_cross_validated,,2.96,2.05,1.71,,12.69,6.91,2.64,0.74,1.94
SW_15,,14.04,13.54,12.92,12.69,,12.62,16.95,14.49,13.09
SW_30,,9.32,8.55,8.01,6.91,12.62,,7.12,7.42,8.23
SW_60,,5.72,4.78,4.33,2.64,16.95,7.12,,2.15,4.58
SW_120,,3.85,2.90,2.52,0.74,14.49,7.42,2.15,,2.76
sFC,,0.97,0.07,0.23,1.94,13.09,8.23,4.58,2.76,
