,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.05,2.69,6.63,31.46,20.87,12.81,8.62,2.18
DCC_joint,,2.05,,0.67,4.58,30.27,19.12,10.69,6.49,0.16
DCC_bivariate_loop,,2.69,0.67,,3.81,28.89,17.91,9.67,5.62,-0.51
SW_cross_validated,,6.63,4.58,3.81,,28.37,15.46,5.91,1.66,-4.33
SW_15,,31.46,30.27,28.89,28.37,,-28.22,-37.91,-32.40,-29.27
SW_30,,20.87,19.12,17.91,15.46,-28.22,,-15.92,-16.58,-18.40
SW_60,,12.81,10.69,9.67,5.91,-37.91,-15.92,,-4.82,-10.23
SW_120,,8.62,6.49,5.62,1.66,-32.40,-16.58,-4.82,,-6.17
sFC,,2.18,0.16,-0.51,-4.33,-29.27,-18.40,-10.23,-6.17,
