,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.0379,0.7523,0.0159,0.0000,0.0000,0.0180,0.0001,0.0033
DCC_joint,,0.0379,,0.0000,0.1392,0.0000,0.0000,0.1717,0.0000,0.0000
DCC_bivariate_loop,,0.7523,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SW_cross_validated,,0.0159,0.1392,0.0000,,0.0000,0.0000,0.8316,0.0000,0.0623
SW_15,,0.0000,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000
SW_30,,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,0.0080,0.0000
SW_60,,0.0180,0.1717,0.0000,0.8316,0.0000,0.0000,,0.0000,0.0215
SW_120,,0.0001,0.0000,0.0000,0.0000,0.0000,0.0080,0.0000,,0.0000
sFC,,0.0033,0.0000,0.0000,0.0623,0.0000,0.0000,0.0215,0.0000,
