,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.37,1.51,3.37,6.69,4.26,2.09,1.85,19.65
DCC_joint,,1.37,,0.22,2.67,6.33,3.65,1.14,0.71,26.84
DCC_bivariate_loop,,1.51,0.22,,2.49,6.12,3.42,0.94,0.49,24.41
SW_cross_validated,,3.37,2.67,2.49,,3.21,0.51,1.51,2.07,9.98
SW_15,,6.69,6.33,6.12,3.21,,2.91,4.90,5.65,4.48
SW_30,,4.26,3.65,3.42,0.51,2.91,,2.21,2.91,10.58
SW_60,,2.09,1.14,0.94,1.51,4.90,2.21,,0.50,15.13
SW_120,,1.85,0.71,0.49,2.07,5.65,2.91,0.50,,20.55
sFC,,19.65,26.84,24.41,9.98,4.48,10.58,15.13,20.55,
