,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,8.74,-2.31,7.52,20.16,10.39,5.33,14.74,18.15
DCC_joint,,8.74,,-14.36,0.30,19.40,4.28,-2.35,10.79,22.07
DCC_bivariate_loop,,-2.31,-14.36,,11.35,26.70,14.92,8.59,19.67,27.23
SW_cross_validated,,7.52,0.30,11.35,,14.11,3.01,-2.12,8.23,10.84
SW_15,,20.16,19.40,26.70,14.11,,-11.55,-15.56,-5.16,-8.51
SW_30,,10.39,4.28,14.92,3.01,-11.55,,-5.05,5.59,7.44
SW_60,,5.33,-2.35,8.59,-2.12,-15.56,-5.05,,9.93,12.67
SW_120,,14.74,10.79,19.67,8.23,-5.16,5.59,9.93,,-0.61
sFC,,18.15,22.07,27.23,10.84,-8.51,7.44,12.67,-0.61,
