,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,0.29,2.48,7.08,4.27,2.65,1.87,0.34
DCC_bivariate_loop,,,0.29,,2.22,6.63,3.88,2.33,1.62,0.10
SW_cross_validated,,,2.48,2.22,,3.09,0.86,0.22,0.50,1.87
SW_15,,,7.08,6.63,3.09,,2.98,3.97,3.63,5.37
SW_30,,,4.27,3.88,0.86,2.98,,1.30,1.43,3.11
SW_60,,,2.65,2.33,0.22,3.97,1.30,,0.34,1.88
SW_120,,,1.87,1.62,0.50,3.63,1.43,0.34,,1.35
sFC,,,0.34,0.10,1.87,5.37,3.11,1.88,1.35,
