,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,8.59,4.42,3.97,6.92,4.28,4.56,15.58,19.33
DCC_joint,,8.59,,5.47,3.94,0.29,3.65,3.59,6.98,11.42
DCC_bivariate_loop,,4.42,5.47,,0.34,3.93,0.68,0.91,15.05,21.37
SW_cross_validated,,3.97,3.94,0.34,,3.06,0.28,0.45,9.92,13.19
SW_15,,6.92,0.29,3.93,3.06,,2.81,2.72,5.32,8.09
SW_30,,4.28,3.65,0.68,0.28,2.81,,0.16,9.65,12.95
SW_60,,4.56,3.59,0.91,0.45,2.72,0.16,,9.90,13.43
SW_120,,15.58,6.98,15.05,9.92,5.32,9.65,9.90,,7.36
sFC,,19.33,11.42,21.37,13.19,8.09,12.95,13.43,7.36,
