,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,0.22,1.18,5.07,3.03,1.78,1.09,0.15
DCC_bivariate_loop,,,0.22,,0.86,4.42,2.54,1.40,0.81,0.36
SW_cross_validated,,,1.18,0.86,,3.93,1.83,0.57,0.00,1.32
SW_15,,,5.07,4.42,3.93,,2.22,3.44,3.58,5.18
SW_30,,,3.03,2.54,1.83,2.22,,1.28,1.66,3.16
SW_60,,,1.78,1.40,0.57,3.44,1.28,,0.52,1.91
SW_120,,,1.09,0.81,0.00,3.58,1.66,0.52,,1.22
sFC,,,0.15,0.36,1.32,5.18,3.16,1.91,1.22,
