,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,-1.93,-21.23,-13.31,-25.29,-14.63,33.77,165.22
DCC_bivariate_loop,,,-1.93,,-20.08,-11.82,-24.30,-13.14,37.06,180.58
SW_cross_validated,,,-21.23,-20.08,,8.81,-2.32,8.98,55.75,197.60
SW_15,,,-13.31,-11.82,8.81,,-12.05,-0.46,49.05,200.74
SW_30,,,-25.29,-24.30,-2.32,-12.05,,12.57,62.99,238.28
SW_60,,,-14.63,-13.14,8.98,-0.46,12.57,,52.96,233.97
SW_120,,,33.77,37.06,55.75,49.05,62.99,52.96,,124.42
sFC,,,165.22,180.58,197.60,200.74,238.28,233.97,124.42,
