,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,0.14,0.82,2.27,1.36,1.56,1.15,0.14
DCC_bivariate_loop,,,0.14,,0.63,2.09,1.19,1.35,0.99,0.03
SW_cross_validated,,,0.82,0.63,,1.60,0.66,0.74,0.44,0.74
SW_15,,,2.27,2.09,1.60,,0.90,0.96,1.12,2.23
SW_30,,,1.36,1.19,0.66,0.90,,0.00,0.22,1.30
SW_60,,,1.56,1.35,0.74,0.96,0.00,,0.24,1.51
SW_120,,,1.15,0.99,0.44,1.12,0.22,0.24,,1.09
sFC,,,0.14,0.03,0.74,2.23,1.30,1.51,1.09,
