,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,1.,1.,0.0009,1.,1.,1.,1.
DCC_joint,nan,0.3395,-,1.,0.1585,0.0000,1.,1.,1.,1.
DCC_bivariate_loop,nan,1.3606,1.5148,-,0.0411,0.0000,1.,1.,0.5697,1.
SW_cross_validated,nan,-1.9604,-3.2543,-3.8624,-,0.0152,1.,0.0169,1.,0.1209
SW_15,nan,-5.6085,-8.5425,-8.0902,-4.3081,-,0.0006,0.0000,0.0003,0.0000
SW_30,nan,-0.4302,-1.0026,-2.0246,1.7157,5.8464,-,0.6189,1.,1.
SW_60,nan,1.9837,2.2508,0.8316,4.261,7.9957,2.6244,-,0.1746,1.
SW_120,nan,-0.8041,-1.7174,-2.6637,1.5261,6.183,-0.3863,-3.2104,-,1.
sFC,nan,0.6454,0.5169,-1.0082,3.3771,8.2139,1.3034,-1.7862,1.9773,-
