,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,6.64,-0.40,8.32,18.05,12.71,6.80,4.63,26.91
DCC_joint,,6.64,,-9.65,3.37,15.12,8.11,-0.39,-3.21,30.74
DCC_bivariate_loop,,-0.40,-9.65,,10.52,23.08,18.62,10.55,7.21,45.48
SW_cross_validated,,8.32,3.37,10.52,,9.24,2.35,-3.87,-5.82,15.28
SW_15,,18.05,15.12,23.08,9.24,,-9.37,-16.63,-18.45,3.43
SW_30,,12.71,8.11,18.62,2.35,-9.37,,-9.77,-12.38,23.24
SW_60,,6.80,-0.39,10.55,-3.87,-16.63,-9.77,,-3.28,40.88
SW_120,,4.63,-3.21,7.21,-5.82,-18.45,-12.38,-3.28,,41.28
sFC,,26.91,30.74,45.48,15.28,3.43,23.24,40.88,41.28,
