,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-1.74,0.36,22.44,58.50,30.91,18.84,17.77,-3.51
DCC_joint,,-1.74,,1.84,21.41,54.05,30.20,19.07,17.76,-1.79
DCC_bivariate_loop,,0.36,1.84,,17.28,48.13,26.95,16.61,14.58,-3.42
SW_cross_validated,,22.44,21.41,17.28,,49.22,17.74,5.23,-0.89,-21.10
SW_15,,58.50,54.05,48.13,49.22,,-16.00,-24.63,-40.21,-50.84
SW_30,,30.91,30.20,26.95,17.74,-16.00,,-8.61,-16.25,-29.82
SW_60,,18.84,19.07,16.61,5.23,-24.63,-8.61,,-5.27,-19.52
SW_120,,17.77,17.76,14.58,-0.89,-40.21,-16.25,-5.27,,-18.09
sFC,,-3.51,-1.79,-3.42,-21.10,-50.84,-29.82,-19.52,-18.09,
