,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,4.63,-3.87,5.60,13.87,5.18,2.43,16.12,18.70
DCC_joint,,4.63,,-15.12,2.18,17.91,1.25,-3.93,25.78,35.02
DCC_bivariate_loop,,-3.87,-15.12,,14.31,30.98,15.01,10.71,39.61,48.06
SW_cross_validated,,5.60,2.18,14.31,,11.92,-1.03,-5.23,16.00,20.79
SW_15,,13.87,17.91,30.98,11.92,,-14.95,-20.59,3.44,9.33
SW_30,,5.18,1.25,15.01,-1.03,-14.95,,-4.76,20.75,27.46
SW_60,,2.43,-3.93,10.71,-5.23,-20.59,-4.76,,27.92,35.93
SW_120,,16.12,25.78,39.61,16.00,3.44,20.75,27.92,,9.28
sFC,,18.70,35.02,48.06,20.79,9.33,27.46,35.93,9.28,
