,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,2.74,49.62,97.51,67.83,50.15,37.32,-7.05
DCC_bivariate_loop,,,2.74,,45.44,92.84,63.51,46.00,34.57,-9.64
SW_cross_validated,,,49.62,45.44,,56.33,22.43,1.04,0.26,-57.35
SW_15,,,97.51,92.84,56.33,,-33.39,-54.97,-42.60,-104.58
SW_30,,,67.83,63.51,22.43,-33.39,,-21.25,-16.38,-75.18
SW_60,,,50.15,46.00,1.04,-54.97,-21.25,,-0.49,-57.81
SW_120,,,37.32,34.57,0.26,-42.60,-16.38,-0.49,,-43.02
sFC,,,-7.05,-9.64,-57.35,-104.58,-75.18,-57.81,-43.02,
