,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,27.90,13.47,24.65,114.33,79.84,54.85,35.01,32.42
DCC_joint,,27.90,,-19.37,-3.56,126.52,83.74,48.71,16.04,7.61
DCC_bivariate_loop,,13.47,-19.37,,14.82,126.99,87.54,57.17,28.81,26.32
SW_cross_validated,,24.65,-3.56,14.82,,122.17,80.28,46.71,17.53,10.26
SW_15,,114.33,126.52,126.99,122.17,,-48.85,-89.07,-95.02,-127.59
SW_30,,79.84,83.74,87.54,80.28,-48.85,,-41.32,-53.27,-83.81
SW_60,,54.85,48.71,57.17,46.71,-89.07,-41.32,,-20.34,-47.08
SW_120,,35.01,16.04,28.81,17.53,-95.02,-53.27,-20.34,,-12.17
sFC,,32.42,7.61,26.32,10.26,-127.59,-83.81,-47.08,-12.17,
