,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DCC_joint,nan,-27.7794,-,0.0000,0.0809,0.0000,0.0000,0.0000,0.0000,0.0000
DCC_bivariate_loop,nan,-13.4165,19.3741,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SW_cross_validated,nan,-24.5484,3.5581,-14.8239,-,0.0000,0.0000,0.0000,0.0000,0.0000
SW_15,nan,-113.9886,-126.5227,-126.9906,-122.1684,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-79.5561,-83.7387,-87.5406,-80.2847,48.8516,-,0.0000,0.0000,0.0000
SW_60,nan,-54.6242,-48.7084,-57.1684,-46.7121,89.0723,41.3216,-,0.0000,0.0000
SW_120,nan,-34.8946,-16.0419,-28.811,-17.527,95.0217,53.2745,20.3357,-,0.0000
sFC,nan,-32.2669,-7.6062,-26.3194,-10.2584,127.5941,83.811,47.08,12.1663,-
