,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,9.10,10.48,30.92,224.67,112.74,67.21,35.86,9.03
DCC_joint,,9.10,,2.64,19.57,173.40,89.87,51.53,27.87,0.12
DCC_bivariate_loop,,10.48,2.64,,14.39,137.72,74.03,41.99,23.62,-2.50
SW_cross_validated,,30.92,19.57,14.39,,144.84,67.68,31.19,13.25,-19.11
SW_15,,224.67,173.40,137.72,144.84,,-72.47,-108.28,-82.05,-168.64
SW_30,,112.74,89.87,74.03,67.68,-72.47,,-35.31,-35.39,-88.01
SW_60,,67.21,51.53,41.99,31.19,-108.28,-35.31,,-9.83,-50.51
SW_120,,35.86,27.87,23.62,13.25,-82.05,-35.39,-9.83,,-27.51
sFC,,9.03,0.12,-2.50,-19.11,-168.64,-88.01,-50.51,-27.51,
