,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,18.76,5.89,22.92,102.15,65.29,46.16,28.24,22.14
DCC_joint,,18.76,,-17.46,9.04,133.27,74.73,54.95,18.81,7.17
DCC_bivariate_loop,,5.89,-17.46,,23.76,122.65,75.05,55.32,28.56,22.64
SW_cross_validated,,22.92,9.04,23.76,,132.70,72.18,51.41,14.42,-2.18
SW_15,,102.15,133.27,122.65,132.70,,-41.95,-89.26,-87.98,-134.08
SW_30,,65.29,74.73,75.05,72.18,-41.95,,-35.85,-44.23,-73.36
SW_60,,46.16,54.95,55.32,51.41,-89.26,-35.85,,-17.83,-53.27
SW_120,,28.24,18.81,28.56,14.42,-87.98,-44.23,-17.83,,-15.51
sFC,,22.14,7.17,22.64,-2.18,-134.08,-73.36,-53.27,-15.51,
