,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,4.95,3.56,0.76,3.51,4.73,3.50,11.82
DCC_bivariate_loop,,,4.95,,0.75,3.51,0.89,0.19,1.38,20.75
SW_cross_validated,,,3.56,0.75,,2.48,0.10,0.59,0.45,14.79
SW_15,,,0.76,3.51,2.48,,2.42,3.33,2.29,10.53
SW_30,,,3.51,0.89,0.10,2.42,,0.72,0.34,15.12
SW_60,,,4.73,0.19,0.59,3.33,0.72,,1.19,20.04
SW_120,,,3.50,1.38,0.45,2.29,0.34,1.19,,17.55
sFC,,,11.82,20.75,14.79,10.53,15.12,20.04,17.55,
