,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,3.23,2.53,1.00,1.91,2.81,0.28,10.36
DCC_bivariate_loop,,,3.23,,0.51,4.10,1.27,0.42,3.16,14.00
SW_cross_validated,,,2.53,0.51,,3.38,0.70,0.11,2.55,12.07
SW_15,,,1.00,4.10,3.38,,2.82,3.69,0.62,8.39
SW_30,,,1.91,1.27,0.70,2.82,,0.86,1.98,12.23
SW_60,,,2.81,0.42,0.11,3.69,0.86,,2.78,13.53
SW_120,,,0.28,3.16,2.55,0.62,1.98,2.78,,8.07
sFC,,,10.36,14.00,12.07,8.39,12.23,13.53,8.07,
