,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-1.06,-0.42,5.04,25.11,16.58,10.19,4.97,-7.39
DCC_joint,,-1.06,,0.97,6.60,42.27,27.81,17.17,6.65,-8.22
DCC_bivariate_loop,,-0.42,0.97,,6.22,47.47,30.38,18.02,6.26,-9.51
SW_cross_validated,,5.04,6.60,6.22,,12.89,6.53,1.79,-0.25,-11.56
SW_15,,25.11,42.27,47.47,12.89,,-26.63,-37.53,-14.17,-43.80
SW_30,,16.58,27.81,30.38,6.53,-26.63,,-14.55,-7.35,-32.36
SW_60,,10.19,17.17,18.02,1.79,-37.53,-14.55,,-2.27,-23.66
SW_120,,4.97,6.65,6.26,-0.25,-14.17,-7.35,-2.27,,-11.85
sFC,,-7.39,-8.22,-9.51,-11.56,-43.80,-32.36,-23.66,-11.85,
