,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.49,-0.87,4.72,17.28,11.47,7.17,4.23,-1.51
DCC_joint,,0.49,,-4.22,6.81,59.21,40.48,16.03,8.38,-5.05
DCC_bivariate_loop,,-0.87,-4.22,,8.50,61.85,43.85,18.86,11.08,-1.68
SW_cross_validated,,4.72,6.81,8.50,,14.74,7.23,2.02,-1.51,-8.95
SW_15,,17.28,59.21,61.85,14.74,,-25.22,-23.20,-27.53,-48.83
SW_30,,11.47,40.48,43.85,7.23,-25.22,,-9.43,-15.15,-34.54
SW_60,,7.17,16.03,18.86,2.02,-23.20,-9.43,,-5.28,-17.81
SW_120,,4.23,8.38,11.08,-1.51,-27.53,-15.15,-5.28,,-11.13
sFC,,-1.51,-5.05,-1.68,-8.95,-48.83,-34.54,-17.81,-11.13,
