,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-3.97,-4.35,4.85,30.84,16.56,10.67,6.99,0.44
DCC_joint,,-3.97,,-1.46,15.17,136.63,48.63,31.58,17.49,9.21
DCC_bivariate_loop,,-4.35,-1.46,,14.74,95.72,42.69,28.70,17.06,9.02
SW_cross_validated,,4.85,15.17,14.74,,39.83,16.46,7.87,3.04,-6.80
SW_15,,30.84,136.63,95.72,39.83,,-29.45,-38.76,-31.72,-62.47
SW_30,,16.56,48.63,42.69,16.46,-29.45,,-9.81,-11.62,-28.25
SW_60,,10.67,31.58,28.70,7.87,-38.76,-9.81,,-3.89,-17.27
SW_120,,6.99,17.49,17.06,3.04,-31.72,-11.62,-3.89,,-9.66
sFC,,0.44,9.21,9.02,-6.80,-62.47,-28.25,-17.27,-9.66,
