,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0025,0.0847,0.0363,0.0000,0.0000,0.0000,0.0001,0.816
DCC_joint,nan,5.1306,-,0.0109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0533
DCC_bivariate_loop,nan,3.5374,-4.4583,-,0.0000,0.0000,0.0000,0.0000,0.0000,1.
SW_cross_validated,nan,-3.9185,-9.4171,-8.0493,-,0.0000,0.0000,0.0138,1.,0.0001
SW_15,nan,-28.1311,-102.0799,-96.2436,-18.9731,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-16.5089,-59.4365,-54.6775,-9.1531,33.5634,-,0.0000,0.0000,0.0000
SW_60,nan,-10.8727,-42.3978,-37.9526,-4.3521,47.979,14.3376,-,0.0299,0.0000
SW_120,nan,-6.7738,-18.1243,-15.9031,-1.6244,27.8748,11.7059,4.0054,-,0.0000
sFC,nan,2.4923,-3.7452,-1.1876,6.7954,50.6123,30.8115,21.6095,12.1836,-
