,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,0.22,1.29,3.80,2.56,1.64,0.99,0.04
DCC_bivariate_loop,,,0.22,,0.95,3.18,2.06,1.24,0.73,0.17
SW_cross_validated,,,1.29,0.95,,2.43,1.20,0.28,0.08,1.19
SW_15,,,3.80,3.18,2.43,,1.31,2.28,2.07,3.58
SW_30,,,2.56,2.06,1.20,1.31,,0.97,1.06,2.39
SW_60,,,1.64,1.24,0.28,2.28,0.97,,0.30,1.51
SW_120,,,0.99,0.73,0.08,2.07,1.06,0.30,,0.92
sFC,,,0.04,0.17,1.19,3.58,2.39,1.51,0.92,
