,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,2.47,43.51,76.88,53.09,52.04,45.28,-1.91
DCC_bivariate_loop,,,2.47,,40.94,74.63,50.65,48.91,42.78,-4.75
SW_cross_validated,,,43.51,40.94,,37.62,11.09,2.96,2.53,-48.57
SW_15,,,76.88,74.63,37.62,,-26.63,-36.92,-34.96,-81.67
SW_30,,,53.09,50.65,11.09,-26.63,,-8.97,-8.49,-58.03
SW_60,,,52.04,48.91,2.96,-36.92,-8.97,,-0.19,-59.26
SW_120,,,45.28,42.78,2.53,-34.96,-8.49,-0.19,,-50.18
sFC,,,-1.91,-4.75,-48.57,-81.67,-58.03,-59.26,-50.18,
