,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,2.09,14.64,60.71,36.69,21.32,13.19,-0.89
DCC_bivariate_loop,,,2.09,,11.92,56.09,33.06,18.37,10.90,-2.96
SW_cross_validated,,,14.64,11.92,,48.08,22.87,7.05,0.43,-15.68
SW_15,,,60.71,56.09,48.08,,-25.66,-40.66,-40.58,-62.19
SW_30,,,36.69,33.06,22.87,-25.66,,-15.59,-19.14,-37.95
SW_60,,,21.32,18.37,7.05,-40.66,-15.59,,-5.65,-22.42
SW_120,,,13.19,10.90,0.43,-40.58,-19.14,-5.65,,-14.07
sFC,,,-0.89,-2.96,-15.68,-62.19,-37.95,-22.42,-14.07,
