,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,-33.18,-24.95,5.15,-21.33,-29.54,0.68,98.10
DCC_bivariate_loop,,,-33.18,,6.26,37.74,11.17,3.48,31.75,135.92
SW_cross_validated,,,-24.95,6.26,,29.38,4.41,-2.95,24.15,115.59
SW_15,,,5.15,37.74,29.38,,-26.00,-34.14,-4.14,88.77
SW_30,,,-21.33,11.17,4.41,-26.00,,-7.71,20.66,118.53
SW_60,,,-29.54,3.48,-2.95,-34.14,-7.71,,28.34,130.84
SW_120,,,0.68,31.75,24.15,-4.14,20.66,28.34,,85.86
sFC,,,98.10,135.92,115.59,88.77,118.53,130.84,85.86,
