,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0045,0.0284,1.,0.0137,0.7265,1.,1.,0.0121
DCC_joint,nan,4.8671,-,1.,0.0357,0.0000,0.0000,0.0000,0.0027,1.
DCC_bivariate_loop,nan,4.0279,-1.0339,-,0.2321,0.0000,0.0000,0.0001,0.0178,1.
SW_cross_validated,nan,0.83,-3.9254,-3.0806,-,0.0014,0.1072,1.,1.,0.0655
SW_15,nan,-4.3567,-12.1182,-11.049,-5.4,-,1.,0.0019,0.0096,0.0000
SW_30,nan,-2.5481,-8.2286,-7.3427,-3.4314,1.4931,-,1.,0.6635,0.0001
SW_60,nan,-0.9524,-7.9344,-6.8126,-1.9988,5.2563,2.2849,-,1.,0.0003
SW_120,nan,-0.0413,-5.1075,-4.2372,-0.8964,4.5158,2.5914,0.9463,-,0.0087
sFC,nan,4.4142,0.5366,1.3166,3.6529,9.1427,6.9641,6.163,4.5639,-
