,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-3.12,-2.92,-0.15,1.50,0.57,0.84,1.65,-2.47
DCC_joint,,-3.12,,0.15,4.08,6.93,4.81,4.35,3.87,1.13
DCC_bivariate_loop,,-2.92,0.15,,3.66,6.26,4.40,4.08,3.75,0.83
SW_cross_validated,,-0.15,4.08,3.66,,2.07,0.88,1.14,1.88,-3.07
SW_15,,1.50,6.93,6.26,2.07,,-1.06,-0.53,0.76,-5.68
SW_30,,0.57,4.81,4.40,0.88,-1.06,,0.36,1.34,-3.86
SW_60,,0.84,4.35,4.08,1.14,-0.53,0.36,,1.04,-3.63
SW_120,,1.65,3.87,3.75,1.88,0.76,1.34,1.04,,-3.46
sFC,,-2.47,1.13,0.83,-3.07,-5.68,-3.86,-3.63,-3.46,
