,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-2.22,-2.10,4.77,11.81,9.26,7.91,5.17,0.20
DCC_joint,,-2.22,,0.14,7.87,18.17,14.43,11.23,7.26,1.91
DCC_bivariate_loop,,-2.10,0.14,,7.75,18.04,14.30,11.12,7.17,1.82
SW_cross_validated,,4.77,7.87,7.75,,6.47,3.93,3.53,1.62,-3.54
SW_15,,11.81,18.17,18.04,6.47,,-3.32,-1.61,-2.39,-8.25
SW_30,,9.26,14.43,14.30,3.93,-3.32,,0.52,-0.85,-6.56
SW_60,,7.91,11.23,11.12,3.53,-1.61,0.52,,-1.09,-6.13
SW_120,,5.17,7.26,7.17,1.62,-2.39,-0.85,-1.09,,-4.28
sFC,,0.20,1.91,1.82,-3.54,-8.25,-6.56,-6.13,-4.28,
