,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0000,0.0246,0.0092,0.0000,0.0198,1.,1.,0.0000
DCC_joint,nan,-31.7686,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0399
DCC_bivariate_loop,nan,-4.0921,44.5677,-,1.,0.0000,1.,0.0017,0.0097,0.0000
SW_cross_validated,nan,-4.5383,40.08,-0.7968,-,0.0002,1.,0.0006,0.0030,0.0000
SW_15,nan,-9.3272,31.1814,-7.5848,-6.4639,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-4.1908,43.8702,-0.166,0.6347,7.3802,-,0.0013,0.0073,0.0000
SW_60,nan,-0.6614,54.4721,5.3055,5.8051,12.7871,5.4341,-,1.,0.0000
SW_120,nan,-0.9654,49.1204,4.5133,5.0483,11.6855,4.6428,-0.4927,-,0.0000
sFC,nan,-34.8614,-3.875,-54.5822,-47.8046,-37.3567,-53.5192,-68.3728,-59.4567,-
