,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.83,0.87,2.86,19.84,14.35,6.51,2.62,0.74
DCC_joint,,0.83,,0.03,1.94,17.12,11.34,5.25,2.22,0.21
DCC_bivariate_loop,,0.87,0.03,,1.92,17.09,11.31,5.23,2.21,0.25
SW_cross_validated,,2.86,1.94,1.92,,13.56,7.67,3.00,1.18,2.33
SW_15,,19.84,17.12,17.09,13.56,,8.34,10.39,6.15,19.23
SW_30,,14.35,11.34,11.31,7.67,8.34,,4.05,2.50,13.58
SW_60,,6.51,5.25,5.23,3.00,10.39,4.05,,0.49,5.97
SW_120,,2.62,2.22,2.21,1.18,6.15,2.50,0.49,,2.36
sFC,,0.74,0.21,0.25,2.33,19.23,13.58,5.97,2.36,
