,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,3.55,3.14,-1.34,-0.39,-2.38,-1.07,2.76,49.57
DCC_joint,,3.55,,-0.23,-8.25,-4.51,-8.80,-8.14,-1.91,82.68
DCC_bivariate_loop,,3.14,-0.23,,-6.59,-3.94,-7.37,-6.39,-1.28,64.52
SW_cross_validated,,-1.34,-8.25,-6.59,,1.00,-1.92,0.63,9.08,132.57
SW_15,,-0.39,-4.51,-3.94,1.00,,-2.17,-0.68,3.77,58.80
SW_30,,-2.38,-8.80,-7.37,-1.92,-2.17,,2.50,9.15,96.59
SW_60,,-1.07,-8.14,-6.39,0.63,-0.68,2.50,,9.25,152.96
SW_120,,2.76,-1.91,-1.28,9.08,3.77,9.15,9.25,,158.87
sFC,,49.57,82.68,64.52,132.57,58.80,96.59,152.96,158.87,
