,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-1.18,-5.79,1.46,5.68,-1.21,-1.27,4.02,-0.93
DCC_joint,,-1.18,,-5.45,2.14,5.91,-1.03,-0.99,4.51,0.25
DCC_bivariate_loop,,-5.79,-5.45,,5.90,7.76,1.18,2.19,7.22,5.51
SW_cross_validated,,1.46,2.14,5.90,,4.98,-1.61,-1.83,2.60,-2.00
SW_15,,5.68,5.91,7.76,4.98,,-4.70,-5.40,-3.36,-5.87
SW_30,,-1.21,-1.03,1.18,-1.61,-4.70,,0.33,2.75,1.06
SW_60,,-1.27,-0.99,2.19,-1.83,-5.40,0.33,,3.38,1.04
SW_120,,4.02,4.51,7.22,2.60,-3.36,2.75,3.38,,-4.41
sFC,,-0.93,0.25,5.51,-2.00,-5.87,1.06,1.04,-4.41,
