,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,12.47,4.56,2.49,2.64,1.64,5.55,22.22,30.43
DCC_joint,,12.47,,5.54,6.07,8.58,11.38,8.51,6.16,11.97
DCC_bivariate_loop,,4.56,5.54,,1.22,2.04,3.40,0.67,11.06,15.48
SW_cross_validated,,2.49,6.07,1.22,,0.47,1.46,0.88,10.54,13.96
SW_15,,2.64,8.58,2.04,0.47,,1.29,1.92,15.71,21.48
SW_30,,1.64,11.38,3.40,1.46,1.29,,3.99,21.62,30.67
SW_60,,5.55,8.51,0.67,0.88,1.92,3.99,,19.29,29.91
SW_120,,22.22,6.16,11.06,10.54,15.71,21.62,19.29,,8.81
sFC,,30.43,11.97,15.48,13.96,21.48,30.67,29.91,8.81,
