,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,0.0006,1.,0.0008,1.,1.,0.0292,1.
DCC_joint,nan,1.1795,-,0.0013,1.,0.0005,1.,1.,0.0098,1.
DCC_bivariate_loop,nan,5.7888,5.4469,-,0.0005,0.0000,1.,1.,0.0000,0.0011
SW_cross_validated,nan,-1.4625,-2.1357,-5.8953,-,0.0035,1.,1.,0.6566,1.
SW_15,nan,-5.6797,-5.9117,-7.7618,-4.9756,-,0.0064,0.0014,0.1260,0.0005
SW_30,nan,1.2083,1.027,-1.1818,1.6052,4.7021,-,1.,0.4740,1.
SW_60,nan,1.2691,0.9912,-2.19,1.8268,5.398,-0.3284,-,0.1191,1.
SW_120,nan,-4.0155,-4.5084,-7.219,-2.5963,3.3583,-2.7502,-3.3839,-,0.0121
sFC,nan,0.9332,-0.2528,-5.5144,2.0038,5.8674,-1.0619,-1.0449,4.4135,-
