,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.33,-1.09,4.15,15.59,9.05,4.87,5.30,2.95
DCC_joint,,2.33,,-20.92,11.89,98.19,49.79,21.27,16.43,8.34
DCC_bivariate_loop,,-1.09,-20.92,,24.86,84.76,51.50,31.91,27.57,24.97
SW_cross_validated,,4.15,11.89,24.86,,59.81,25.55,3.88,5.14,-7.98
SW_15,,15.59,98.19,84.76,59.81,,-37.44,-65.71,-47.73,-94.87
SW_30,,9.05,49.79,51.50,25.55,-37.44,,-25.61,-17.26,-45.81
SW_60,,4.87,21.27,31.91,3.88,-65.71,-25.61,,2.30,-16.38
SW_120,,5.30,16.43,27.57,5.14,-47.73,-17.26,2.30,,-13.15
sFC,,2.95,8.34,24.97,-7.98,-94.87,-45.81,-16.38,-13.15,
