,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.41,1.21,24.46,98.41,64.97,37.89,14.49,2.04
DCC_joint,,2.41,,-0.85,20.97,93.09,60.26,34.20,13.20,-0.38
DCC_bivariate_loop,,1.21,-0.85,,18.52,80.94,51.94,30.03,13.14,0.52
SW_cross_validated,,24.46,20.97,18.52,,83.01,45.59,16.26,3.78,-21.63
SW_15,,98.41,93.09,80.94,83.01,,-39.31,-63.70,-33.13,-94.34
SW_30,,64.97,60.26,51.94,45.59,-39.31,,-27.02,-15.31,-61.30
SW_60,,37.89,34.20,30.03,16.26,-63.70,-27.02,,-3.23,-34.94
SW_120,,14.49,13.20,13.14,3.78,-33.13,-15.31,-3.23,,-13.42
sFC,,2.04,-0.38,0.52,-21.63,-94.34,-61.30,-34.94,-13.42,
