,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.58,1.62,1.23,3.70,1.29,0.94,1.80,0.28
DCC_joint,,0.58,,1.13,1.79,4.02,1.65,1.43,2.26,0.33
DCC_bivariate_loop,,1.62,1.13,,2.68,4.48,2.23,2.23,2.97,1.47
SW_cross_validated,,1.23,1.79,2.68,,2.93,0.45,0.16,0.74,1.54
SW_15,,3.70,4.02,4.48,2.93,,2.22,2.95,2.27,3.88
SW_30,,1.29,1.65,2.23,0.45,2.22,,0.55,0.16,1.48
SW_60,,0.94,1.43,2.23,0.16,2.95,0.55,,0.84,1.20
SW_120,,1.80,2.26,2.97,0.74,2.27,0.16,0.84,,2.05
sFC,,0.28,0.33,1.47,1.54,3.88,1.48,1.20,2.05,
