,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.85,0.78,1.32,7.08,3.53,1.94,1.21,4.20
DCC_joint,,1.85,,1.36,0.22,7.00,2.08,0.17,0.49,2.97
DCC_bivariate_loop,,0.78,1.36,,0.79,8.72,3.60,1.48,0.62,4.47
SW_cross_validated,,1.32,0.22,0.79,,4.92,1.71,0.34,0.20,2.36
SW_15,,7.08,7.00,8.72,4.92,,5.51,6.45,5.84,4.19
SW_30,,3.53,2.08,3.60,1.71,5.51,,1.82,2.17,1.03
SW_60,,1.94,0.17,1.48,0.34,6.45,1.82,,0.62,2.68
SW_120,,1.21,0.49,0.62,0.20,5.84,2.17,0.62,,2.88
sFC,,4.20,2.97,4.47,2.36,4.19,1.03,2.68,2.88,
