,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,26.55,4.22,5.38,4.46,2.30,1.47,4.47,34.33
DCC_joint,,26.55,,21.53,15.42,27.96,26.47,25.13,27.25,4.15
DCC_bivariate_loop,,4.22,21.53,,1.79,0.49,2.22,2.79,0.41,28.34
SW_cross_validated,,5.38,15.42,1.79,,2.39,3.73,4.17,2.31,19.24
SW_15,,4.46,27.96,0.49,2.39,,2.14,2.78,0.09,42.42
SW_30,,2.30,26.47,2.22,3.73,2.14,,0.75,2.18,36.16
SW_60,,1.47,25.13,2.79,4.17,2.78,0.75,,2.82,32.83
SW_120,,4.47,27.25,0.41,2.31,0.09,2.18,2.82,,40.60
sFC,,34.33,4.15,28.34,19.24,42.42,36.16,32.83,40.60,
