,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,26.40,4.20,5.36,4.43,2.29,1.46,4.45,34.06
DCC_joint,,26.40,,21.53,15.42,27.96,26.47,25.13,27.25,4.15
DCC_bivariate_loop,,4.20,21.53,,1.79,0.49,2.22,2.79,0.41,28.34
SW_cross_validated,,5.36,15.42,1.79,,2.39,3.73,4.17,2.31,19.24
SW_15,,4.43,27.96,0.49,2.39,,2.14,2.78,0.09,42.42
SW_30,,2.29,26.47,2.22,3.73,2.14,,0.75,2.18,36.16
SW_60,,1.46,25.13,2.79,4.17,2.78,0.75,,2.82,32.83
SW_120,,4.45,27.25,0.41,2.31,0.09,2.18,2.82,,40.60
sFC,,34.06,4.15,28.34,19.24,42.42,36.16,32.83,40.60,
