,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,3.38,3.44,0.67,5.82,3.27,1.59,0.71,1.42
DCC_joint,,3.38,,0.15,2.63,3.87,0.42,1.69,3.22,5.84
DCC_bivariate_loop,,3.44,0.15,,2.69,3.64,0.30,1.77,3.28,5.85
SW_cross_validated,,0.67,2.63,2.69,,5.17,2.60,0.91,0.03,2.19
SW_15,,5.82,3.87,3.64,5.17,,2.68,4.48,6.13,8.40
SW_30,,3.27,0.42,0.30,2.60,2.68,,1.77,3.02,5.26
SW_60,,1.59,1.69,1.77,0.91,4.48,1.77,,1.07,3.31
SW_120,,0.71,3.22,3.28,0.03,6.13,3.02,1.07,,2.46
sFC,,1.42,5.84,5.85,2.19,8.40,5.26,3.31,2.46,
