,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,7.57,7.69,1.50,13.02,7.31,3.56,1.59,-3.19
DCC_joint,,7.57,,0.34,-5.88,8.65,0.94,-3.77,-7.20,-13.06
DCC_bivariate_loop,,7.69,0.34,,-6.02,8.15,0.67,-3.95,-7.33,-13.08
SW_cross_validated,,1.50,-5.88,-6.02,,11.57,5.82,2.03,-0.08,-4.90
SW_15,,13.02,8.65,8.15,11.57,,-5.99,-10.03,-13.70,-18.79
SW_30,,7.31,0.94,0.67,5.82,-5.99,,-3.96,-6.74,-11.76
SW_60,,3.56,-3.77,-3.95,2.03,-10.03,-3.96,,-2.38,-7.41
SW_120,,1.59,-7.20,-7.33,-0.08,-13.70,-6.74,-2.38,,-5.49
sFC,,-3.19,-13.06,-13.08,-4.90,-18.79,-11.76,-7.41,-5.49,
