,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.06,0.68,0.73,6.51,1.40,1.03,1.64,0.81
DCC_joint,,1.06,,0.43,1.45,8.04,2.14,1.77,2.54,0.48
DCC_bivariate_loop,,0.68,0.43,,1.21,7.61,1.90,1.52,2.24,0.04
SW_cross_validated,,0.73,1.45,1.21,,4.10,0.56,0.24,0.63,1.29
SW_15,,6.51,8.04,7.61,4.10,,3.38,3.83,3.78,8.35
SW_30,,1.40,2.14,1.90,0.56,3.38,,0.32,0.02,2.01
SW_60,,1.03,1.77,1.52,0.24,3.83,0.32,,0.37,1.62
SW_120,,1.64,2.54,2.24,0.63,3.78,0.02,0.37,,2.42
sFC,,0.81,0.48,0.04,1.29,8.35,2.01,1.62,2.42,
