,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,1.,0.38,0.0000,0.0000,0.0002,0.1339,0.1584
DCC_joint,nan,-0.7081,-,1.,1.,0.0000,0.0000,0.0035,0.9098,0.0611
DCC_bivariate_loop,nan,-1.0559,-0.3287,-,1.,0.0000,0.0000,0.0088,1.,0.029
SW_cross_validated,nan,-2.8534,-2.2308,-1.9681,-,0.0000,0.0069,1.,1.,0.003
SW_15,nan,-22.1799,-18.4063,-17.7212,-9.7728,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-12.2427,-10.1319,-9.6213,-4.666,10.5688,-,0.0005,0.0000,0.0000
SW_60,nan,-6.3257,-4.978,-4.5552,-1.2131,15.9773,5.8608,-,1.,0.0000
SW_120,nan,-3.3307,-2.4397,-2.0946,0.3458,14.9197,7.0792,2.164,-,0.0002
sFC,nan,3.2547,3.6845,4.0188,5.0532,29.0315,17.0706,10.2599,6.4053,-
