,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0000,0.7064,1.,0.0001,0.1515,1.,1.,0.0000
DCC_joint,nan,-11.2537,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DCC_bivariate_loop,nan,-2.5615,14.1267,-,1.,0.0000,1.,1.,0.9207,0.0000
SW_cross_validated,nan,-1.4456,11.4551,1.0494,-,0.0005,1.,1.,1.,0.0000
SW_15,nan,-6.5023,7.3711,-7.5036,-5.9416,-,0.0114,0.0000,0.0000,0.0000
SW_30,nan,-3.2748,10.7582,-1.6293,-2.0489,4.4379,-,0.2881,0.1579,0.0000
SW_60,nan,-1.1871,13.6926,2.0378,0.4815,7.7743,2.9813,-,1.,0.0000
SW_120,nan,-0.6274,12.8908,2.434,0.9986,7.3954,3.256,0.6466,-,0.0000
sFC,nan,-22.1641,-11.6987,-57.8379,-26.4907,-28.5508,-30.6625,-36.7246,-29.7429,-
